iso-date;tavg;tmin;tmax;wind;globrad;precip;relhumid;;;;
2007-06-02;20.8;11.6;26.8;0.75;20.84;0.09;64;;;;
2007-06-03;22.5;14.2;27.8;0.75;23.18;0.27;64;;;;
2007-06-04;18.7;16;26.1;0.694444444;14.94;11.5;84;;;;
2007-06-05;19.2;14;25.6;1.722222222;11.56;12.25;83;;;;
2007-06-06;19.6;17.2;24;2.25;10.4;2.42;77;;;;
2007-06-07;22.2;17.1;27.6;1.388888889;23.47;0.58;66;;;;
2007-06-08;21.6;17.4;28.4;0.75;20.7;0.57;68;;;;
2007-06-09;22.6;16.4;29;0.972222222;26.03;0.17;66;;;;
2007-06-10;24.2;15;29.9;0.75;26.89;0.05;56;;;;
2007-06-11;21.2;15.2;29.6;1.138888889;19.55;1.39;69;;;;
2007-06-12;19.9;16.5;27.5;1.527777778;14.4;9.04;85;;;;
2007-06-13;22.2;17.8;27.2;0.972222222;17.1;0.74;76;;;;
2007-06-14;24.6;16.9;28.9;0.75;22.07;0.14;67;;;;
2007-06-15;26.3;18;31.7;0.75;25.96;1.93;61;;;;
2007-06-16;19.5;16.8;29.1;0.75;12.96;12.89;87;;;;
2007-06-17;23.8;16.2;28.3;1.222222222;26.03;0.09;71;;;;
2007-06-18;24.8;17.3;30.3;0.972222222;26.71;0;63;;;;
2007-06-19;26.2;18.4;31.1;0.75;27.04;0.16;64;;;;
2007-06-20;26.2;19.2;32.2;0.75;30.49;0.02;65;;;;
2007-06-21;29;20.9;33.6;2.111111111;28.8;0.8;54;;;;
2007-06-22;27.3;19.1;32.5;1.138888889;29.27;0.4;60;;;;
2007-06-23;24.3;19.7;28.8;1.25;25.24;1.72;66;;;;
2007-06-24;25.7;18.3;30.3;0.75;28.19;0;56;;;;
2007-06-25;30.4;19.3;36.8;0.694444444;25.92;0;47;;;;
2007-06-26;26.5;21.1;35.3;1.527777778;27.25;2.93;51;;;;
2007-06-27;21.7;15.7;25.8;0.75;23.04;2.93;70;;;;
2007-06-28;18;15.1;22.1;1.833333333;16.99;1.37;74;;;;
2007-06-29;20.9;13.4;25.6;0.972222222;29.84;0;58;;;;
2007-06-30;23.8;13.8;29.8;1.138888889;25.38;0.05;50;;;;
2007-07-01;23.2;15.2;29.4;0.972222222;27.04;0;61;;;;
2007-07-02;26.7;17.4;33.5;0.694444444;28.55;0.01;49;;;;
2007-07-03;23.8;19.8;29.5;1.388888889;23;0.23;75;;;;
2007-07-04;23.7;18.4;33.8;3.416666667;24.41;1.65;61;;;;
2007-07-05;18.2;13;22.8;2.638888889;20.3;9.52;66;;;;
2007-07-06;20.4;13.3;25.4;1.527777778;25.31;0.72;61;;;;
2007-07-07;23.5;14.1;27.9;0.944444444;28.66;0;53;;;;
2007-07-08;26.2;16.5;31.8;1.138888889;28.26;0;50;;;;
2007-07-09;28.7;18.5;35.3;0.694444444;28.37;0.03;51;;;;
2007-07-10;19.5;16.5;28.2;1.833333333;18.58;2.26;77;;;;
2007-07-11;14.6;13.5;16.8;0.972222222;6.19;6.68;85;;;;
2007-07-12;17.8;13.2;23.5;1.527777778;24.41;0.31;68;;;;
2007-07-13;20.1;12.6;25;2;25.99;0;63;;;;
2007-07-14;23.8;14.4;29.4;0.944444444;28.3;0;53;;;;
2007-07-15;26.8;16.5;31.9;0.944444444;30.06;0;47;;;;
2007-07-16;29.6;17.7;36.2;0.694444444;30.17;0;42;;;;
2007-07-17;29.7;19.4;37.2;1.138888889;29.81;0;43;;;;
2007-07-18;31.1;19.9;38.6;0.75;27.22;0;42;;;;
2007-07-19;30.1;20.5;38.5;0.694444444;25.6;0;45;;;;
2007-07-20;31.4;20.8;39.4;0.944444444;25.96;0;39;;;;
2007-07-21;31.5;21.2;37.5;0.972222222;24.98;0;44;;;;
2007-07-22;34.2;24.3;40.6;1.138888889;26.1;0;32;;;;
2007-07-23;27.6;20.2;34.6;1.138888889;26.71;0;58;;;;
2007-07-24;33.5;25.3;43.2;3.972222222;23.54;0.24;30;;;;
2007-07-25;22.4;16.8;30.5;1.722222222;24.23;0.48;48;;;;
2007-07-26;23.5;14.3;28.6;0.75;28.69;0;44;;;;
2007-07-27;25;14.1;31.7;0.972222222;28.08;0;42;;;;
2007-07-28;26.8;17;34.2;0.972222222;27.11;0;45;;;;
2007-07-29;26.4;19.2;31.1;1.527777778;24.44;0;57;;;;
2007-07-30;19.2;15.9;29.8;3.972222222;18.04;1.4;61;;;;
2007-07-31;15.1;12.9;18.7;1.138888889;8.53;4.39;79;;;;
2007-08-01;20.4;13;26.3;0.75;23.18;2.64;53;;;;
2007-08-02;22.5;12.7;28.1;1.388888889;28.37;0;51;;;;
2007-08-03;23.8;15.4;31.9;0.972222222;25.92;0.6;57;;;;
2007-08-04;15.7;14.8;22.8;0.972222222;5.65;5.38;92;;;;
2007-08-05;16.7;12.5;20;0.972222222;5.51;2.43;86;;;;
2007-08-06;20.7;14.2;28.1;0.972222222;15.88;2.06;74;;;;
2007-08-07;22.8;15.8;29.3;0.75;20.84;0.74;67;;;;
2007-08-08;26.7;17.1;32;0.944444444;24.88;0.01;51;;;;
2007-08-09;26.8;19.9;32.8;1.388888889;22.61;0.47;53;;;;
2007-08-10;23.1;17.4;28.4;0.972222222;16.96;6.24;74;;;;
2007-08-11;19.2;17.5;24.2;0.972222222;12.71;4.2;82;;;;
2007-08-12;20;16.3;22.5;2.083333333;12.42;2.43;77;;;;
2007-08-13;22.7;17.8;28.6;1.388888889;20.27;1.34;65;;;;
2007-08-14;24.1;17.7;30;1.388888889;23.29;0.5;62;;;;
2007-08-15;25.7;18.1;31.2;0.972222222;25.27;0;56;;;;
2007-08-16;27.4;17.4;34.6;1.388888889;25.74;0;48;;;;
2007-08-17;27.1;19.6;34.2;0.972222222;24.19;0.01;58;;;;
2007-08-18;21.9;18.6;27;1.138888889;10.33;8.83;84;;;;
2007-08-19;24.4;19.4;28.3;0.416666667;18.36;0.77;76;;;;
2007-08-20;27.1;19.5;33.6;2.083333333;21.96;0.5;60;;;;
2007-08-21;25.4;18.9;32.8;0.75;18.5;2.2;62;;;;
2007-08-22;28.4;19.3;36;0.972222222;22.32;0;51;;;;
2007-08-23;30.5;21.6;39.2;1.388888889;18.76;0;53;;;;
2007-08-24;28.7;21.6;35.7;0.75;20.41;0;61;;;;
2007-08-25;27.3;21.9;33.3;0.972222222;20.09;0;60;;;;
2007-08-26;24.4;21;30.6;1.138888889;19.69;0.12;58;;;;
2007-08-27;24.6;16.3;31;1.25;20.74;0;50;;;;
2007-08-28;25.1;15.6;31.4;0.416666667;22.5;0;47;;;;
2007-08-29;24.5;19;29.8;1.138888889;20.12;0.04;64;;;;
2007-08-30;22.4;17.8;28.2;1.833333333;17.21;0.71;69;;;;
2007-08-31;18.3;16.5;22.6;0.75;8.78;1.3;75;;;;
2007-09-01;18.9;15.5;24;0.972222222;10.37;2.27;77;;;;
2007-09-02;18.2;12.6;24.2;0.972222222;18.97;0.08;64;;;;
2007-09-03;19;11.4;25.7;0.333333333;19.44;0.05;59;;;;
2007-09-04;16.1;11.9;24.8;1.388888889;16.78;10.54;75;;;;
2007-09-05;10.3;9.9;13;2.111111111;5.33;13.19;84;;;;
2007-09-06;10.6;8.4;13.8;2.333333333;11.23;0.52;80;;;;
2007-09-07;11.1;7.8;15;1.138888889;8.14;0.19;82;;;;
2007-09-08;13.7;8.8;15.8;0.972222222;4.28;0.52;93;;;;
2007-09-09;16;13.2;21.6;0.972222222;9.72;1.57;81;;;;
2007-09-10;15.7;10.8;21.6;1.833333333;19.94;1.64;68;;;;
2007-09-11;12.9;12;15;1.722222222;2.74;19.05;95;;;;
2007-09-12;14.2;8.1;18.2;2.916666667;11.41;0.55;80;;;;
2007-09-13;15.7;10.2;20.4;1.527777778;15.62;0.06;78;;;;
2007-09-14;16.6;13.3;22.3;0.972222222;18.58;0;69;;;;
2007-09-15;17.5;10.7;24.4;1.527777778;16.16;0;74;;;;
2007-09-16;16.4;10.2;24.4;0.972222222;20.02;0;64;;;;
2007-09-17;22.1;11.2;29.6;0.944444444;18.18;0;60;;;;
2007-09-18;21.8;16.1;31;1.527777778;17.82;1.07;65;;;;
2007-09-19;13.2;11.8;19.1;2.083333333;5.54;5.3;85;;;;
2007-09-20;12.8;10.3;18.2;1.138888889;9.07;0.13;69;;;;
2007-09-21;12.9;5.8;18.6;0.944444444;16.02;0.01;68;;;;
2007-09-22;14.3;6.2;20.1;0.416666667;17.78;0;68;;;;
2007-09-23;14.6;6.7;22;0.416666667;18.54;0;68;;;;
2007-09-24;15.4;7.2;23;0.75;17.35;0;69;;;;
2007-09-25;15.9;8.8;24.8;1.138888889;17.03;0;67;;;;
2007-09-26;15.1;11;17.6;1.527777778;5.54;4.35;83;;;;
2007-09-27;17.1;11.7;24.2;1.388888889;8.75;3.77;81;;;;
2007-09-28;17.7;11.7;21.8;1.527777778;3.92;8.08;83;;;;
2007-09-29;17.6;9.7;24.6;0.75;16.6;0.01;66;;;;
2007-09-30;16.7;12.4;22.4;0.75;11.52;0.59;78;;;;
2007-10-01;18.1;13.6;24;0.416666667;11.3;0.17;81;;;;
2007-10-02;16.5;11;24;1.527777778;17.53;0;65;;;;
2007-10-03;16.6;9.1;24.9;0.75;17.42;0;66;;;;
2007-10-04;19.7;11.6;26.3;0.416666667;14.11;0;65;;;;
2007-10-05;19.8;15.9;25.2;0.972222222;13.86;0.14;79;;;;
2007-10-06;16.1;14.4;19.5;0.972222222;3.92;5.15;85;;;;
2007-10-07;12.8;11;19;0.944444444;5.87;2.12;80;;;;
2007-10-08;12.2;5.2;19.1;0.694444444;13.75;0.04;72;;;;
2007-10-09;14.9;9.4;19.6;0.944444444;6.41;0.14;77;;;;
2007-10-10;11.8;11;14.8;2.333333333;2.63;12.76;94;;;;
2007-10-11;12.8;10.5;14.2;1.388888889;3.06;6.58;94;;;;
2007-10-12;13.7;12.8;15;0.972222222;5.26;1.59;90;;;;
2007-10-13;10.2;7.3;14.5;2.527777778;4.54;1.28;81;;;;
2007-10-14;6.3;1.8;11.2;1.388888889;9.83;0;72;;;;
2007-10-15;6.8;0.9;13.8;1.138888889;15.16;0;73;;;;
2007-10-16;9.7;1.7;19.4;0.416666667;15.16;0;70;;;;
2007-10-17;11.3;1.2;20.5;0.333333333;14.72;0;78;;;;
2007-10-18;12.6;5.9;18.2;0.972222222;9;0.06;69;;;;
2007-10-19;6.8;5;12.2;2.722222222;3.35;8.81;82;;;;
2007-10-20;4.2;1.1;7.1;1.527777778;4.54;0.12;86;;;;
2007-10-21;5.8;4.1;6.7;1.138888889;2.7;5.3;94;;;;
2007-10-22;7;4.8;7.7;1.388888889;1.4;26.72;96;;;;
2007-10-23;5.6;5;7.8;0.972222222;3.17;15.09;96;;;;
2007-10-24;6.6;1.6;9.1;0.416666667;3.53;0.04;91;;;;
2007-10-25;8;6.4;9.5;1.138888889;4.75;0.05;86;;;;
2007-10-26;11;3.5;15.9;0.75;4.79;0.13;86;;;;
2007-10-27;9.5;4.5;12.4;0.694444444;2.2;4.6;98;;;;
2007-10-28;10.3;7.2;12.5;0.972222222;2.77;8.65;93;;;;
2007-10-29;9.8;9;10.3;0.972222222;2.63;4.33;97;;;;
2007-10-30;11.9;5.9;16.6;1.833333333;9.54;0.25;79;;;;
2007-10-31;10.2;8.6;11.4;0.944444444;1.91;16.94;97;;;;
2007-11-01;8.3;7.9;10.6;1.833333333;2.16;6.61;92;;;;
2007-11-02;7.9;3.6;12.3;0.694444444;9.94;0.02;87;;;;
2007-11-03;9.4;3.8;12.1;0.416666667;4.21;0.02;86;;;;
2007-11-04;7.8;4.1;10.5;1.527777778;4.03;2.56;94;;;;
2007-11-05;5.4;3.5;10.5;2.083333333;4.46;0.55;86;;;;
2007-11-06;4.4;-1.4;9.3;0.972222222;7.13;0.02;84;;;;
2007-11-07;4.9;1.6;8.7;2.083333333;7.45;0.58;80;;;;
2007-11-08;7.3;4.1;12.5;2.083333333;5.33;3.26;83;;;;
2007-11-09;7.7;4.6;13.6;2.111111111;5.15;10.29;76;;;;
2007-11-10;5.5;4;8.8;2.916666667;7.6;1.75;69;;;;
2007-11-11;6.2;1.6;8.8;1.833333333;7.2;0.72;71;;;;
2007-11-12;2.9;1.2;8.1;1.527777778;2.92;5.92;85;;;;
2007-11-13;2.3;-1.4;9.2;0.75;9.11;0.03;75;;;;
2007-11-14;4.9;-2.3;9.8;2.333333333;7.45;4.13;76;;;;
2007-11-15;2.2;1.7;5.6;2.916666667;3.2;1.75;94;;;;
2007-11-16;1.5;0.2;4;1.527777778;4.14;0.69;88;;;;
2007-11-17;0.4;0.1;1.4;0.75;2.66;20.82;97;;;;
2007-11-18;0.3;0.1;1.2;0.694444444;2.56;15.65;97;;;;
2007-11-19;0.5;0;1.4;0.972222222;2.34;1.69;97;;;;
2007-11-20;1.5;-1;5.5;0.972222222;5.26;0.01;83;;;;
2007-11-21;-4.3;-5.6;1.4;0.333333333;5.44;0;94;;;;
2007-11-22;3.4;-5.1;8.8;0.75;5.51;0;84;;;;
2007-11-23;5.7;0.4;11.3;0.75;6.08;0;77;;;;
2007-11-24;6.3;1.5;11.5;0.333333333;5.62;0;88;;;;
2007-11-25;8.9;1.1;18.4;1.388888889;6.01;0.74;84;;;;
2007-11-26;2.7;0.7;7.8;2.083333333;1.44;9.22;94;;;;
2007-11-27;2.3;-0.8;6.4;2.222222222;7.2;0.21;81;;;;
2007-11-28;-0.2;-1.9;4.4;1.388888889;7.24;0;78;;;;
2007-11-29;1.9;-4.7;6;1.388888889;7.02;0.5;76;;;;
2007-11-30;0.9;0.4;3.2;0.416666667;3.49;3.9;94;;;;
2007-12-01;4;0.4;10.2;0.972222222;6.77;0.03;84;;;;
2007-12-02;5.7;-0.5;12;1.138888889;6.98;0.03;85;;;;
2007-12-03;8.6;4.3;12;2.333333333;1.15;11.62;77;;;;
2007-12-04;4.2;1.2;8.9;2.111111111;7.27;3.72;79;;;;
2007-12-05;2.4;1;6.1;1.527777778;3.89;0.04;88;;;;
2007-12-06;2.7;-1.8;7.3;1.138888889;7.38;0.01;86;;;;
2007-12-07;5.7;1.4;11;1.388888889;6.8;0;74;;;;
2007-12-08;5.5;3.4;8.3;0.972222222;2.2;2.07;90;;;;
2007-12-09;6.9;4.6;10.4;1.388888889;4.46;0.28;89;;;;
2007-12-10;5.7;4.5;8.2;1.388888889;3.06;2.71;94;;;;
2007-12-11;5.9;5;7.5;1.138888889;4.61;1.59;92;;;;
2007-12-12;5;4.6;6.1;0.416666667;2.95;0.3;96;;;;
2007-12-13;2.1;0.6;5.8;3.222222222;3.71;0.56;82;;;;
2007-12-14;-2.8;-5.1;1.5;1.833333333;4.25;1.44;90;;;;
2007-12-15;-3.3;-7.1;-1.2;0.972222222;4.64;1.68;92;;;;
2007-12-16;-1;-2.2;0;0.75;5.87;2.09;97;;;;
2007-12-17;-0.9;-2.2;1;0.972222222;5.69;0.1;96;;;;
2007-12-18;-1.3;-2;0.2;0.333333333;5.54;0.01;89;;;;
2007-12-19;-1.1;-3.6;-0.1;0.972222222;6.84;0.04;87;;;;
2007-12-20;-2.5;-2.8;-0.9;0.972222222;6.3;0.08;93;;;;
2007-12-21;-2.8;-3.3;-1.5;0.416666667;4.61;0.03;88;;;;
2007-12-22;-3.4;-3.6;-2.5;0.75;5.76;0.03;90;;;;
2007-12-23;-3.7;-4.1;-2.6;0.75;5.76;0.02;95;;;;
2007-12-24;-3.4;-4.2;-2.6;0.416666667;5.08;0.01;97;;;;
2007-12-25;-2.6;-3.4;-1.7;0.972222222;3.38;0.38;91;;;;
2007-12-26;-2.4;-2.8;-0.7;0.416666667;3.53;4.9;96;;;;
2007-12-27;-2.9;-3.6;-1.1;0.75;6.95;0.34;95;;;;
2007-12-28;-3.3;-4.6;-1.8;0.75;6.77;0.07;93;;;;
2007-12-29;-2.9;-4.4;-1.2;0.972222222;7.67;0.05;95;;;;
2007-12-30;-3.9;-4.4;-1.8;0.333333333;5.51;0.07;97;;;;
2007-12-31;-4.9;-5.2;-3.9;0.972222222;4.21;0.24;92;;;;
2008-01-01;-4.9;-5.3;-3.7;2.25;2.11;6.96;94;;;;
2008-01-02;-4.3;-6.4;-3.4;0.972222222;2.89;3.16;94;;;;
2008-01-03;-4.7;-6.8;-0.4;0.972222222;4.91;0.23;94;;;;
2008-01-04;-4.8;-10.3;-1.4;3.222222222;4.69;0;76;;;;
2008-01-05;-2.4;-5.4;-0.2;4.333333333;2.41;1.79;79;;;;
2008-01-06;1.7;-1.6;2.9;3.833333333;3.1;7.11;92;;;;
2008-01-07;-0.1;-1.2;2;0.75;4.31;0.58;98;;;;
2008-01-08;0.2;-1.6;5.3;0.694444444;5.32;0.56;96;;;;
2008-01-09;-1;-5.4;1.6;0.944444444;6.25;0;96;;;;
2008-01-10;0.3;-5.1;2.7;0.416666667;3.82;0.02;97;;;;
2008-01-11;2.5;-4.8;9.6;0.694444444;8.21;0;87;;;;
2008-01-12;6.4;1;12.4;1.527777778;8.14;0;77;;;;
2008-01-13;7;2.8;11.8;1.833333333;8.22;0.02;77;;;;
2008-01-14;2.7;0;7;1.138888889;7.98;0.15;91;;;;
2008-01-15;3;0;7.5;1.138888889;7.74;0.01;87;;;;
2008-01-16;6.6;1.3;11;2.916666667;7.78;0;79;;;;
2008-01-17;5.9;2;10.5;2.333333333;4.06;0.04;82;;;;
2008-01-18;8.7;4;12.8;0.972222222;4.11;2.17;87;;;;
2008-01-19;8.5;4.3;11.6;1.138888889;6.36;0.76;89;;;;
2008-01-20;8.3;6;13.5;1.138888889;6.3;0.17;90;;;;
2008-01-21;8.3;0.7;15.9;0.972222222;8.46;0.01;83;;;;
2008-01-22;6.3;0.4;11;1.527777778;5.17;4.13;93;;;;
2008-01-23;1.8;1;7.8;2.722222222;4.94;1.15;82;;;;
2008-01-24;1.2;-2.2;5.7;0.416666667;8.89;0;77;;;;
2008-01-25;-0.1;-3.5;3.3;1.388888889;6.07;0;90;;;;
2008-01-26;2.1;-2.4;7.2;1.138888889;9.33;0.02;86;;;;
2008-01-27;4.1;-2;5.9;2.25;2.55;5.97;88;;;;
2008-01-28;2.2;-1.3;7.7;2.25;8.57;0.13;73;;;;
2008-01-29;1.5;-4.6;6.1;0.416666667;9.67;0;80;;;;
2008-01-30;3.2;-1.4;8.1;1.138888889;9.74;0.01;70;;;;
2008-01-31;5;1.9;7.5;1.138888889;5.6;0.47;86;;;;
2008-02-01;7.7;-0.9;13.1;1.833333333;9.61;0.01;72;;;;
2008-02-02;10.6;6.2;16.6;1.388888889;9.45;0.01;57;;;;
2008-02-03;5.4;3;11.1;1.138888889;9.11;0.12;81;;;;
2008-02-04;8.8;3.1;12.8;2.527777778;6.2;0.39;79;;;;
2008-02-05;9.2;5.1;14.5;0.972222222;7.41;0.24;73;;;;
2008-02-06;7.5;1.1;13.7;0.75;9.63;0.08;85;;;;
2008-02-07;5.6;4.5;8.1;2.722222222;3.25;7.7;93;;;;
2008-02-08;2.7;2.1;4.6;1.25;3.78;2.46;93;;;;
2008-02-09;3.5;2.1;4.9;0.416666667;4.17;0.56;94;;;;
2008-02-10;1;-0.4;4.2;1.527777778;5.61;0.45;82;;;;
2008-02-11;0.2;-3;2.8;1.833333333;8.42;0.02;76;;;;
2008-02-12;-0.9;-3.7;3.9;0.972222222;11.61;0;76;;;;
2008-02-13;-0.6;-4.6;4.2;0.972222222;8.37;0;85;;;;
2008-02-14;-1.1;-3.5;0;1.527777778;8.27;0.09;91;;;;
2008-02-15;0.4;-1;4.1;2.333333333;4.57;0.39;78;;;;
2008-02-16;-4;-5;0.2;2.25;7.23;0.73;84;;;;
2008-02-17;-5.9;-9.3;-1.2;2.083333333;11.1;0.02;64;;;;
2008-02-18;1.9;-6.7;6.1;2.333333333;9.58;0.01;47;;;;
2008-02-19;6.3;2.2;11.8;2.083333333;9.09;0.02;63;;;;
2008-02-20;4.9;-1.8;13.7;0.972222222;13.21;0;65;;;;
2008-02-21;7;-2.2;15;0.972222222;13.12;0;64;;;;
2008-02-22;9.5;0.4;16.6;1.138888889;13.25;0;63;;;;
2008-02-23;8.1;2.8;14.8;1.138888889;9.63;0.06;71;;;;
2008-02-24;10.3;3;17.7;0.944444444;13.36;0.02;61;;;;
2008-02-25;13;2.7;23.7;1.388888889;13.84;0;52;;;;
2008-02-26;12.9;6.3;21.1;1.388888889;14.03;0;52;;;;
2008-02-27;11.9;6.5;19.2;1.222222222;14.08;0;59;;;;
2008-02-28;9.1;6.6;13.3;0.944444444;12.86;0.07;62;;;;
2008-02-29;11.4;0.8;18.6;1.138888889;14.6;0;61;;;;
2008-03-01;10.6;6.3;18.1;2.527777778;6.28;7.9;62;;;;
2008-03-02;11.3;3.5;16.8;1.388888889;9;1.01;65;;;;
2008-03-03;12.2;5.1;19.8;1.388888889;14.68;0;62;;;;
2008-03-04;6.8;4.7;12.9;2.333333333;6.01;1.06;87;;;;
2008-03-05;3.2;1.3;4.7;1.527777778;3.95;16.07;96;;;;
2008-03-06;4;2.2;5;0.694444444;4.99;2.88;91;;;;
2008-03-07;7.9;4.2;12.6;2.25;7.74;9.08;84;;;;
2008-03-08;6.6;3.6;10.2;1.972222222;13.44;6.97;89;;;;
2008-03-09;8.3;5;13.9;0.75;14.15;0.15;80;;;;
2008-03-10;11.3;4.8;16.7;0.972222222;15.62;0;60;;;;
2008-03-11;11.8;8.6;19.1;1.527777778;12.49;1.89;66;;;;
2008-03-12;12;7.2;17.1;1.138888889;16.25;2.73;70;;;;
2008-03-13;7.2;3.9;12.9;2.25;10.98;5.52;74;;;;
2008-03-14;9.5;2.4;14.8;0.972222222;17.01;0.01;67;;;;
2008-03-15;8.5;3.5;14.2;1.527777778;12.21;0.27;73;;;;
2008-03-16;13.7;5.9;21.4;0.666666667;13.86;0.57;59;;;;
2008-03-17;10.8;9.3;14.3;0.972222222;8.87;3.05;81;;;;
2008-03-18;3.3;2.7;11.7;2.722222222;5.66;4.75;90;;;;
2008-03-19;4;0.4;8.4;0.972222222;16.14;0.08;78;;;;
2008-03-20;4.1;-1.4;9.3;0.694444444;15.41;0.66;78;;;;
2008-03-21;6.5;-0.5;10.8;1.527777778;17.93;0.01;67;;;;
2008-03-22;10.1;7.3;17.1;1.388888889;9.36;0.87;64;;;;
2008-03-23;6.8;6;8.8;1.527777778;7.96;0.95;91;;;;
2008-03-24;6.4;4.2;12.5;0.972222222;3.56;5.4;81;;;;
2008-03-25;2.3;0.6;6.8;2.944444444;7.46;2.38;81;;;;
2008-03-26;4.7;-0.8;11.2;1.138888889;20.23;0.12;62;;;;
2008-03-27;9.2;1.8;13;1.722222222;10.37;0.2;64;;;;
2008-03-28;11.1;4.4;16.6;2.916666667;19.54;0;56;;;;
2008-03-29;11.1;2;16.6;1.527777778;20.44;0;53;;;;
2008-03-30;11;5.2;17;1.138888889;19.37;0;58;;;;
2008-03-31;10.7;2;17.1;0.222222222;21.23;0;56;;;;
2008-04-01;10.8;3;16.8;1.388888889;17.91;0.22;61;;;;
2008-04-02;11;6.9;15.6;1.138888889;16.85;0.95;72;;;;
2008-04-03;10.1;6.5;13.8;1.527777778;12.73;0.19;75;;;;
2008-04-04;9.9;4.5;14.7;2.333333333;16.74;0.2;69;;;;
2008-04-05;7.2;6;10.3;1.138888889;5.43;1.28;96;;;;
2008-04-06;8.6;6.4;14.2;0.75;11.09;1.3;85;;;;
2008-04-07;16.4;1.9;23.2;2.333333333;22.37;0;50;;;;
2008-04-08;12.2;4;18.1;0.972222222;12.55;0.06;70;;;;
2008-04-09;14.3;11.2;19.3;1.833333333;12.39;0.75;73;;;;
2008-04-10;17.1;12.8;22.3;1.833333333;11.14;0.65;65;;;;
2008-04-11;19.8;12.4;23.4;1.833333333;10.38;0.28;57;;;;
2008-04-12;15.1;11.2;21.7;2.083333333;6.81;3.21;71;;;;
2008-04-13;13.5;8.3;16.8;0.972222222;18.9;0.62;71;;;;
2008-04-14;14.1;5.8;19.5;0.75;21.51;0.98;70;;;;
2008-04-15;9.8;8.9;14;1.388888889;8.43;14.84;94;;;;
2008-04-16;10.3;7.8;14.3;2.722222222;7.93;5.27;78;;;;
2008-04-17;12.9;3.4;17.6;1.833333333;15;0.71;70;;;;
2008-04-18;13.5;12.2;18.2;1.833333333;13.1;0.74;70;;;;
2008-04-19;15.5;11.3;22.7;1.388888889;21.03;1.78;64;;;;
2008-04-20;17.4;8.6;24.1;0.416666667;23.6;0;56;;;;
2008-04-21;19.7;9.8;24.8;1.888888889;15.47;0.14;63;;;;
2008-04-22;12.5;11.2;20.4;2.083333333;16.26;5.76;85;;;;
2008-04-23;12.7;9.2;17.8;2.083333333;16.86;2.27;83;;;;
2008-04-24;11.7;9.1;15.6;2;12.74;0.53;86;;;;
2008-04-25;13.4;7.1;18.2;0.972222222;13.31;0.27;66;;;;
2008-04-26;11.1;7.4;17.1;1.25;17.2;3.53;81;;;;
2008-04-27;12.1;6.2;19.5;1.833333333;21.83;0.1;66;;;;
2008-04-28;14.2;6;19.9;1.388888889;21.88;0;56;;;;
2008-04-29;15.7;7;22.2;0.75;22.96;0.09;56;;;;
2008-04-30;16.6;11.2;21.5;1.25;19.75;0.31;64;;;;
2008-05-01;17.8;9.8;24.2;2.083333333;23.66;1.13;59;;;;
2008-05-02;14.3;11.8;20.4;2.916666667;19.49;0.79;74;;;;
2008-05-03;13.2;7.8;20.2;2.083333333;19.91;0.92;72;;;;
2008-05-04;12.3;8.6;17.4;1.25;14.53;1.18;85;;;;
2008-05-05;13;7.5;17.9;0.75;14.82;4.09;85;;;;
2008-05-06;13.7;11.7;19.7;0.972222222;15.02;5.49;79;;;;
2008-05-07;14.4;8.8;19.8;1.527777778;17.3;1.61;70;;;;
2008-05-08;15.4;6.8;20.8;0.972222222;24.02;0.14;62;;;;
2008-05-09;14.2;7.4;19.8;1.388888889;18.22;0.08;59;;;;
2008-05-10;14.7;6.2;19.9;1.388888889;21.22;0;64;;;;
2008-05-11;14.4;8.6;20.2;1.222222222;18.53;0.11;70;;;;
2008-05-12;15.7;7.2;22.6;0.694444444;25.26;0;63;;;;
2008-05-13;18.6;8.4;24.1;0.75;25.48;0;53;;;;
2008-05-14;18.3;10.2;24.3;0.75;22.63;0.04;57;;;;
2008-05-15;19.5;11.1;26.9;1.138888889;24.27;0.1;55;;;;
2008-05-16;20.7;13.6;27;1.527777778;23.16;0.44;54;;;;
2008-05-17;22.8;14.5;29.6;1.527777778;22.9;0.08;55;;;;
2008-05-18;24.5;14.8;29.6;2;22.19;2.94;54;;;;
2008-05-19;23.6;15.8;29.8;1.388888889;23.79;1.24;52;;;;
2008-05-20;21.6;17.1;28.1;1.833333333;18.47;4.9;60;;;;
2008-05-21;18.4;13.4;26.4;1.25;21.83;1.78;74;;;;
2008-05-22;16.6;13.6;19.9;0.75;15.52;4.74;92;;;;
2008-05-23;17.8;12.1;23.2;0.972222222;20.66;4.84;73;;;;
2008-05-24;19.4;14;24.5;0.972222222;20.05;1.46;76;;;;
2008-05-25;21.7;13.8;27;0.972222222;25.73;0.01;66;;;;
2008-05-26;22.9;16.3;28;0.75;26.27;0.03;62;;;;
2008-05-27;26.4;15.8;33;0.972222222;28.54;0;57;;;;
2008-05-28;27.7;18.8;34.5;1.138888889;28.67;0;47;;;;
2008-05-29;20.9;16.7;27.2;2.333333333;28.07;0;56;;;;
2008-05-30;23.5;15.4;30.3;2.333333333;26.88;0.53;55;;;;
2008-05-31;23.3;17.2;29;1.527777778;27.25;0.39;59;;;;
2008-06-01;24.2;16.5;29.1;0.694444444;26.88;0.16;58;;;;
2008-06-02;22.7;16.3;28.8;1.722222222;24.8;0.17;70;;;;
2008-06-03;22.8;17.4;28.1;2.916666667;27.15;1.55;48;;;;
